year,month,day,R,Vis
1977,3,18,2.40000000223517,0.9
1977,3,19,4.80000000447035,1
1977,3,19,19.1999999955297,0.8
1977,3,20,0,1.1
1977,3,20,2.40000000223517,0.6
1977,3,20,4.80000000447035,0.6
1977,3,20,20.6399999968708,0.8
1977,3,21,4.80000000447035,0.9
1977,3,21,9.59999999776483,0.6
1977,3,23,2.40000000223517,0.8
1977,3,24,0,0.9
1977,3,25,0,0.7
1977,3,25,4.80000000447035,0.6
1977,3,27,4.80000000447035,0.6
1977,3,29,4.80000000447035,0.6
1977,3,29,19.1999999955297,0.6
1977,3,30,4.80000000447035,0.6
1977,3,31,2.40000000223517,0.9
1977,3,31,19.4400000013411,0.7
1977,4,1,0,0.8
1977,4,1,0,0.8
1977,4,1,4.80000000447035,1
1977,4,1,21.5999999977648,1.1
1977,4,2,4.80000000447035,0.6
1977,4,2,19.6799999959767,0.8
1977,4,3,9.59999999776483,0.6
1977,4,4,4.80000000447035,0.6
1977,4,5,20.2488000020385,0.6
1977,4,6,2.40000000223517,0.9
1977,4,6,2.40000000223517,0.7
1977,4,6,4.80000000447035,0.6
1977,4,7,4.80000000447035,0.6
1977,4,8,0,1
1977,4,8,2.40000000223517,0.7
1977,4,8,4.80000000447035,0.6
1977,4,9,2.40000000223517,0.9
1977,4,9,4.80000000447035,0.6
1977,4,11,0,0.9
1977,4,11,2.40000000223517,0.6
1977,4,11,4.80000000447035,0.6
1977,4,11,9.59999999776483,0.5
1977,4,12,0,0.8
1977,4,12,4.80000000447035,0.6
1977,4,13,0,0.5
1977,4,14,2.40000000223517,1
1977,4,15,0,0.9
1977,4,15,2.40000000223517,1.1
1977,4,15,2.40000000223517,0.5
1977,4,16,0,0.9
1977,4,16,2.40000000223517,0.5
1977,4,16,4.80000000447035,0.6
1977,4,17,2.40000000223517,0.8
1977,4,17,2.40000000223517,0.9
1977,4,17,2.40000000223517,0.9
1977,4,17,4.80000000447035,0.6
1977,4,18,1.67999999597669,0.9
1977,4,19,4.80000000447035,0.6
1977,4,19,19.1999999955297,0.8
1977,4,20,4.80000000447035,0.6
1977,4,27,0,0.7
1977,4,27,0,1
1977,5,1,2.40000000223517,0.8
1977,5,1,9.59999999776483,0.6
1977,5,3,2.40000000223517,0.9
1977,5,3,2.40000000223517,0.7
1977,5,7,2.40000000223517,0.5
1977,5,8,2.40000000223517,0.6
1977,5,12,2.40000000223517,0.6
1977,5,14,2.40000000223517,0.6
1977,5,14,9.59999999776483,0.5
1977,5,17,9.59999999776483,0.5
1977,5,25,9.59999999776483,0.8
1977,6,3,7.19999999552965,0.6
1977,6,4,7.19999999552965,1
1977,7,26,9.59999999776483,0.5
1977,8,11,9.59999999776483,1
1977,8,12,4.80000000447035,1
1977,8,14,9.59999999776483,0.7
1977,8,19,9.59999999776483,1
1977,8,20,9.59999999776483,0.9
1977,8,21,12,1.2
1977,8,22,9.59999999776483,0.7
1977,8,29,9.59999999776483,1
1977,8,31,9.59999999776483,1
1977,9,1,9.59999999776483,1
1977,9,3,9.59999999776483,1
1977,9,4,7.19999999552965,1.1
1977,9,4,9.59999999776483,0.8
1977,9,5,12,0.7
1977,9,8,9.59999999776483,1
1977,9,10,9.59999999776483,0.8
1977,9,12,7.19999999552965,0.8
1977,9,12,9.59999999776483,0.9
1977,9,13,2.40000000223517,0.9
1977,9,14,1.3319999948144,0.6
1977,9,14,9.59999999776483,0.9
1977,9,16,9.59999999776483,1
1977,9,18,1.67999999597669,0.8
1977,9,18,9.59999999776483,0.8
1977,9,18,14.4000000022352,0.6
1977,9,20,7.19999999552965,0.9
1977,9,24,0,0.8
1977,9,24,9.59999999776483,0.9
1977,9,25,1.19999999552965,0.7
1977,9,25,9.59999999776483,0.9
1977,9,25,19.1999999955297,0.9
1977,9,26,9.59999999776483,0.9
1977,9,29,7.19999999552965,0.8
1977,9,29,7.19999999552965,0.8
1977,10,1,2.40000000223517,0.3
1977,10,1,9.59999999776483,0.9
1977,10,4,9.59999999776483,0.9
1977,10,7,9.59999999776483,1
1977,10,9,0,0.3
1977,10,9,12,0.8
1977,10,10,7.19999999552965,0.7
1977,10,10,9.59999999776483,1
1977,10,13,9.59999999776483,0.9
1977,10,13,9.59999999776483,0.5
1977,10,14,4.80000000447035,0.8
1977,10,14,9.59999999776483,0.8
1977,10,16,0.719999995082617,1
1977,10,16,9.59999999776483,0.6
1977,10,17,9.59999999776483,0.6
1977,10,17,9.59999999776483,0.9
1977,10,18,9.59999999776483,0.9
1977,10,20,2.40000000223517,1
1977,10,20,9.59999999776483,0.9
1977,10,20,9.59999999776483,1
1977,10,22,4.5599999986589,0.6
1977,10,24,7.19999999552965,0.8
1977,10,25,4.5599999986589,0.6
1977,10,28,9.59999999776483,0.7
1977,10,29,4.80000000447035,0.8
1977,11,2,4.80000000447035,1
1977,11,4,4.80000000447035,0.6
1977,11,5,0,1
1977,11,5,9.59999999776483,0.8
1977,11,6,0,1
1977,11,6,9.59999999776483,0.9
1977,11,8,9.59999999776483,1
1977,11,9,9.59999999776483,0.9
1977,11,10,21.5999999977648,0.6
1977,11,10,22.3200000040233,0.8
1977,11,11,0,1.2
1977,11,11,4.80000000447035,1.4
1977,11,12,4.80000000447035,0.8
1977,11,12,9.59999999776483,1
1977,11,13,2.40000000223517,1.1
1977,11,13,9.59999999776483,0.9
1977,11,13,9.59999999776483,1.1
1977,11,13,19.1999999955297,0.4
1977,11,15,9.59999999776483,1.1
1977,11,17,1.5,0.2
1977,11,19,0,0.3
1977,11,19,4.80000000447035,0.8
1977,11,19,7.19999999552965,1
1977,11,19,9.59999999776483,0.6
1977,11,19,21.5999999977648,0.9
1977,11,20,2.40000000223517,0.8
1977,11,20,9.59999999776483,0.9
1977,11,23,9.59999999776483,0.9
1977,11,29,7.19999999552965,1
1977,11,30,2.40000000223517,0.6
1977,11,30,2.40000000223517,0.4
1977,12,1,4.80000000447035,0.6
1977,12,1,7.19999999552965,1
1977,12,2,4.80000000447035,1.1
1977,12,3,2.40000000223517,0.9
1977,12,3,2.40000000223517,0.7
1977,12,3,4.80000000447035,0.8
1977,12,3,7.19999999552965,0.9
1977,12,3,9.59999999776483,0.9
1977,12,3,20.6399999968708,0.6
1977,12,4,0,1
1977,12,4,7.19999999552965,1.1
1977,12,4,19.1999999955297,0.9
1977,12,4,21.5999999977648,0.7
1977,12,4,21.5999999977648,1
1977,12,5,2.40000000223517,0.7
1977,12,5,2.40000000223517,0.9
1977,12,6,9.59999999776483,1
1977,12,7,12,0.5
1977,12,10,4.80000000447035,1
1977,12,10,4.80000000447035,0.8
1977,12,10,4.80000000447035,1.1
1977,12,11,0,0.9
1977,12,12,2.40000000223517,0.6
1977,12,12,4.80000000447035,0.9
1977,12,12,4.80000000447035,0.8
1977,12,12,19.1999999955297,0.6
1977,12,13,21.5999999977648,0.7
1977,12,16,0,1
1977,12,16,4.80000000447035,0.8
1977,12,16,4.80000000447035,0.6
1977,12,16,12,0.5
1978,12,16,12,0.6
1978,12,17,2.40000000223517,0.9
1978,12,17,2.40000000223517,0.9
1978,12,17,2.40000000223517,0.9
1978,12,17,2.40000000223517,0.6
1978,12,17,19.1999999955297,0.6
1978,12,18,2.40000000223517,0.8
1978,12,18,21.5999999977648,0.7
1978,12,19,0,1
1978,12,19,2.40000000223517,0.8
1978,12,24,4.80000000447035,0.8
1978,12,24,4.80000000447035,0.8
1978,12,24,4.80000000447035,0.7
1978,12,27,19.1999999955297,0.6
1978,12,27,21.5999999977648,1.1
1978,12,28,4.80000000447035,1
1978,12,28,4.80000000447035,0.8
1978,12,28,4.80000000447035,0.7
1978,12,28,22.2480000033975,0.7
1978,12,29,0,0.6
1978,12,29,4.80000000447035,0.8
1978,12,30,20.1599999964237,0.6
1978,12,31,4.80000000447035,0.7
1978,1,1,2.40000000223517,0.9
1978,1,1,4.80000000447035,0.8
1978,1,1,4.80000000447035,0.7
1978,1,1,19.1999999955297,1
1978,1,1,19.1999999955297,0.9
1978,1,1,21.5999999977648,0.7
1978,1,2,4.80000000447035,0.7
1978,1,2,22.8000000044703,0.6
1978,1,3,2.40000000223517,1
1978,1,4,2.40000000223517,0.7
1978,1,4,2.40000000223517,0.4
1978,1,4,19.4400000013411,0.6
1978,1,5,12,0.4
1978,1,7,0.832800004631281,0.7
1978,1,7,2.40000000223517,0.8
1978,1,7,21.5999999977648,0.8
1978,1,8,4.80000000447035,0.9
1978,1,11,2.40000000223517,0.8
1978,1,12,2.40000000223517,0.8
1978,1,12,2.40000000223517,0.9
1978,1,12,2.40000000223517,0.9
1978,1,12,2.40000000223517,0.9
1978,1,12,23.498400002718,0.7
1978,1,14,4.80000000447035,0.7
1978,1,14,7.19999999552965,0.6
1978,1,15,4.80000000447035,0.5
1978,1,15,19.1999999955297,1.6
1978,1,15,21.3600000031292,0.6
1978,1,15,21.5999999977648,0.7
1978,1,16,0.407999999821186,0.9
1978,1,18,0,0.7
1978,1,18,12,0.6
1978,1,18,21.5999999977648,1.1
1978,1,19,0,0.9
1978,1,20,4.80000000447035,0.8
1978,1,22,7.19999999552965,0.7
1978,1,23,4.80000000447035,0.7
1978,1,24,2.40000000223517,0.6
1978,1,25,2.40000000223517,1.1
1978,1,25,2.40000000223517,1
1978,1,25,4.80000000447035,1.1
1978,1,25,7.19999999552965,0.7
1978,1,25,21.5999999977648,0.5
1978,1,26,2.40000000223517,1.1
1978,1,26,4.80000000447035,1.1
1978,1,26,19.1999999955297,0.7
1978,1,27,2.40000000223517,1.1
1978,1,28,23.7600000053644,0.8
1978,1,29,0,0.8
1978,1,29,2.40000000223517,1.1
1978,1,29,12,0.8
1978,1,30,0,0.6
1978,1,30,2.40000000223517,0.6
1978,1,31,0,0.7
1978,1,31,0,1
1978,1,31,0,1
1978,1,31,2.40000000223517,0.9
1978,1,31,21.5040000043809,1
1978,2,1,2.40000000223517,1.2
1978,2,1,14.4000000022352,1
1978,2,1,18.480000000447,0.3
1978,2,1,19.1999999955297,0.6
1978,2,1,19.1999999955297,1.3
1978,2,2,2.40000000223517,0.6
1978,2,2,4.80000000447035,0.7
1978,2,3,2.40000000223517,0.8
1978,2,4,2.40000000223517,0.8
1978,2,4,2.40000000223517,0.9
1978,2,5,0,0.8
1978,2,5,4.80000000447035,0.7
1978,2,6,2.40000000223517,1
1978,2,6,2.40000000223517,0.8
1978,2,7,12,0.6
1978,2,8,2.40000000223517,1
1978,2,8,21.5999999977648,1.2
1978,2,9,0,0.9
1978,2,9,0,0.6
1978,2,9,2.40000000223517,1
1978,2,10,0,0.6
1978,2,10,2.40000000223517,1
1978,2,10,23.8319999948144,0.7
1978,2,11,4.80000000447035,0.9
1978,2,12,0,0.8
1978,2,12,4.80000000447035,0.8
1978,2,13,4.80000000447035,0.8
1978,2,13,19.1999999955297,0.7
1978,2,15,0,1
1978,2,15,19.1999999955297,0.8
1978,2,16,4.80000000447035,0.9
1978,2,16,12,0.8
1978,2,17,4.80000000447035,0.9
1978,2,18,2.40000000223517,0.9
1978,2,18,2.40000000223517,0.9
1978,2,19,18.3600000031292,1.2
1978,2,19,19.4400000013411,0.5
1978,2,20,18.1199999973178,1.2
1978,2,20,19.1999999955297,0.5
1978,2,20,19.1999999955297,1.6
1978,2,21,2.40000000223517,0.5
1978,2,21,16.8000000044703,0.5
1978,2,22,0,0.8
1978,2,22,0,1
1978,2,22,2.40000000223517,0.9
1978,2,23,0,1
1978,2,24,2.40000000223517,1
1978,2,24,4.80000000447035,1
1978,2,25,0,0.9
1978,2,25,2.40000000223517,1.1
1978,2,25,2.40000000223517,1
1978,2,25,18.7199999950826,0.6
1978,2,26,0,1
1978,2,26,12,1.1
1978,2,27,0,0.9
1978,2,27,4.80000000447035,0.9
1978,2,27,21.6647999994457,0.8
1978,2,28,2.40000000223517,1
1978,2,28,2.40000000223517,0.7
1978,2,28,2.40000000223517,1
1978,2,28,19.1999999955297,0.6
1978,3,1,4.80000000447035,0.8
1978,3,1,19.1999999955297,0.6
1978,3,1,19.8311999961734,0.8
1978,3,2,2.40000000223517,1.2
1978,3,2,4.80000000447035,0.7
1978,3,2,19.1999999955297,0.7
1978,3,3,4.80000000447035,0.8
1978,3,3,9.59999999776483,0.6
1978,3,3,19.1999999955297,0.8
1978,3,3,21.6240000016987,1
1978,3,5,0,0.9
1978,3,5,4.80000000447035,0.8
1978,3,5,19.1999999955297,0.6
1978,3,6,0,0.9
1978,3,6,2.40000000223517,1.2
1978,3,6,21,0.7
1978,3,7,0,1.2
1978,3,8,2.40000000223517,0.8
1978,3,8,2.40000000223517,0.7
1978,3,8,4.80000000447035,0.9
1978,3,8,12,0.7
1978,3,9,0,0.7
1978,3,9,2.40000000223517,0.8
1978,3,9,4.80000000447035,0.9
1978,3,9,21.3600000031292,0.7
1978,3,9,23.1119999997318,1.2
1978,3,10,0,0.7
1978,3,10,2.40000000223517,0.8
1978,3,10,7.19999999552965,0.8
1978,3,10,12,0.7
1978,3,10,21.5999999977648,0.8
1978,3,11,0,1.1
1978,3,11,0,0.7
1978,3,11,18.480000000447,0.8
1978,3,11,19.1279999949038,1
1978,3,12,0,1.2
1978,3,12,4.80000000447035,0.9
1978,3,13,0,0.9
1978,3,13,2.40000000223517,0.7
1978,3,14,0,1.2
1978,3,15,4.80000000447035,1
1978,3,17,4.80000000447035,0.6
1978,3,18,0,1.3
1978,3,18,2.40000000223517,1
1978,3,20,2.40000000223517,1.3
1978,3,20,2.40000000223517,1.3
1978,3,20,2.40000000223517,0.7
1978,3,21,4.80000000447035,1
1978,3,22,2.40000000223517,1.2
1978,3,23,2.40000000223517,1.4
1978,3,23,2.40000000223517,1
1978,3,24,2.40000000223517,1.5
1978,3,24,19.1999999955297,0.7
1978,3,27,2.40000000223517,0.6
1978,3,28,0,1.2
1978,3,28,2.40000000223517,1
1978,3,28,2.40000000223517,1
1978,3,28,19.1999999955297,0.7
1978,3,29,0,1
1978,3,29,21.5999999977648,0.7
1978,3,30,0,1
1978,3,30,0,1
1978,3,30,0,1.4
1978,3,30,2.40000000223517,1.1
1978,3,31,0,1.5
1978,3,31,4.80000000447035,0.7
1978,4,2,0,1.5
1978,4,2,4.80000000447035,0.8
1978,4,2,9.59999999776483,0.7
1978,4,3,0,1.5
1978,4,3,2.40000000223517,0.4
1978,4,3,9.59999999776483,0.6
1978,4,3,21.5999999977648,0.3
1978,4,4,2.40000000223517,1.5
1978,4,5,0,1.6
1978,4,6,0,1.5
1978,4,6,2.40000000223517,1.4
1978,4,6,2.40000000223517,1.1
1978,4,6,2.40000000223517,1.1
1978,4,6,2.40000000223517,0.6
1978,4,6,20.3759999983013,0.8
1978,4,7,2.40000000223517,1
1978,4,7,4.80000000447035,0.8
1978,4,8,2.40000000223517,1.2
1978,4,8,2.40000000223517,1.1
1978,4,9,0,1
1978,4,9,2.40000000223517,0.9
1978,4,9,19.4400000013411,0.8
1978,4,10,0,1.1
1978,4,11,2.40000000223517,1.7
1978,4,13,2.40000000223517,0.8
1978,4,13,9.59999999776483,0.8
1978,4,15,0,1.5
1978,4,17,0,1
1978,4,17,21.5999999977648,1.1
1978,4,18,0,1.5
1978,4,20,0,1.5
1978,4,21,0,1.4
1978,4,22,0,1.5
1978,4,23,0,1.4
1978,4,23,2.40000000223517,1
1978,4,25,21.5999999977648,0.8
1978,4,26,9.59999999776483,0.8
1978,4,27,0,0.8
1978,4,28,0,1
1978,4,30,9.59999999776483,0.7
1978,5,3,2.40000000223517,1.8
1978,5,3,4.80000000447035,0.6
1978,5,6,4.80000000447035,0.6
1978,5,6,9.59999999776483,0.7
1978,5,7,4.80000000447035,0.5
1978,5,15,9.59999999776483,0.8
1978,5,22,9.59999999776483,0.7
1978,8,7,9.59999999776483,1
1978,8,8,9.59999999776483,1.1
1978,8,13,7.19999999552965,1.3
1978,8,15,9.59999999776483,1
1978,8,18,0.480000000447035,0.7
1978,8,20,9.59999999776483,1
1978,8,26,2.40000000223517,0.5
1978,8,29,18.480000000447,1.3
1978,8,31,9.59999999776483,1
1978,9,1,9.59999999776483,0.9
1978,9,2,9.59999999776483,0.9
1978,9,3,9.59999999776483,0.4
1978,9,3,9.59999999776483,0.8
1978,9,3,9.59999999776483,1
1978,9,4,9.59999999776483,0.8
1978,9,6,19.1999999955297,0.9
1978,9,7,9.59999999776483,1
1978,9,10,7.19999999552965,0.8
1978,9,10,9.59999999776483,0.8
1978,9,13,7.19999999552965,1.3
1978,9,13,12,0.5
1978,9,14,9.59999999776483,1
1978,9,16,9.59999999776483,1.1
1978,9,17,9.59999999776483,0.9
1978,9,24,7.19999999552965,0.6
1978,9,25,4.80000000447035,0.6
1978,9,26,9.59999999776483,0.9
1978,9,27,3.59999999776483,0.8
1978,9,29,7.19999999552965,1.1
1978,9,30,9.59999999776483,0.8
1978,9,30,11.7600000053644,0.3
1978,10,2,9.59999999776483,0.9
1978,10,3,7.19999999552965,1.1
1978,10,5,9.59999999776483,1.2
1978,10,8,1.83119999617338,0.6
1978,10,8,9.59999999776483,1.4
1978,10,9,4.80000000447035,1
1978,10,9,9.59999999776483,0.8
1978,10,11,0.998400002717972,0.6
1978,10,12,23.7600000053644,0.5
1978,10,16,9.59999999776483,0.8
1978,10,17,12,0.8
1978,10,18,2.40000000223517,1.3
1978,10,20,9.59999999776483,1.4
1978,10,21,16.8000000044703,0.1
1978,10,22,4.80000000447035,0.5
1978,10,23,7.19999999552965,0.4
1978,10,24,9.59999999776483,0.8
1978,10,24,9.59999999776483,1.5
1978,10,26,7.19999999552965,0.8
1978,10,28,9.59999999776483,1.5
1978,10,28,16.8000000044703,0.1
1978,10,29,4.80000000447035,1
1978,10,29,9.59999999776483,0.8
1978,10,30,4.80000000447035,0.5
1978,10,31,2.40000000223517,0.8
1978,10,31,4.80000000447035,1.1
1978,11,1,9.59999999776483,1.5
1978,11,2,9.59999999776483,1.5
1978,11,3,2.40000000223517,1
1978,11,3,9.59999999776483,0.9
1978,11,4,4.80000000447035,0.9
1978,11,4,4.80000000447035,0.9
1978,11,4,9.59999999776483,1.5
1978,11,5,1.99920000135899,0.7
1978,11,5,9.59999999776483,1.5
1978,11,6,6.24960000067949,0.5
1978,11,6,9.59999999776483,1.5
1978,11,7,19.1999999955297,0.7
1978,11,8,9.59999999776483,0.8
1978,11,10,4.80000000447035,0.7
1978,11,13,9.59999999776483,0.5
1978,11,19,2.40000000223517,0.8
1978,11,19,4.80000000447035,1.5
1978,11,19,19.1999999955297,0.7
1978,11,20,0,1.3
1978,11,20,21.5999999977648,0.4
1978,11,20,22.0799999982119,1.3
1978,11,21,7.19999999552965,0.5
1978,11,22,4.80000000447035,1.1
1978,11,23,9.59999999776483,1.6
1978,11,23,21.3600000031292,1
1978,11,24,2.40000000223517,1
1978,11,24,9.59999999776483,1.5
1978,11,24,14.4000000022352,0.1
1978,11,24,17.2800000049174,0.52
1978,11,25,0.664799999445677,0.8
1978,11,25,9.59999999776483,1.5
1978,11,26,3.11999999731779,0.9
1978,11,26,4.80000000447035,0.7
1978,11,26,4.80000000447035,0.7
1978,11,26,7.19999999552965,0.8
1978,11,26,9.59999999776483,1.5
1978,11,26,9.99840000271797,0.58
1978,11,27,9.59999999776483,1.6
1978,11,28,9.59999999776483,1.6
1978,11,28,17.2800000049174,0.52
1978,11,29,7.19999999552965,0.5
1978,11,29,14.4000000022352,0.9
1978,11,29,19.1999999955297,0.6
1978,11,30,14.4000000022352,0.8
1978,12,2,0,0.8
1978,12,2,1.19999999552965,0.9
1978,12,2,4.80000000447035,0.8
1978,12,2,4.80000000447035,0.9
1978,12,2,4.80000000447035,1
1978,12,3,2.40000000223517,1
1978,12,3,4.80000000447035,0.7
1978,12,3,7.19999999552965,0.5
1978,12,4,7.19999999552965,0.6
1978,12,4,9.59999999776483,1.5
1978,12,4,19.1999999955297,0.7
1978,12,5,1.74960000067949,0.7
1978,12,5,9.59999999776483,1.4
1978,12,5,16.8000000044703,0.8
1978,12,5,21.5999999977648,0.6
1978,12,6,2.40000000223517,1
1978,12,6,2.40000000223517,1.1
1978,12,6,2.40000000223517,0.7
1978,12,6,9.59999999776483,1
1978,12,7,2.40000000223517,1
1978,12,7,9.59999999776483,0.9
1978,12,7,9.59999999776483,1
1978,12,7,14.4000000022352,0.7
1978,12,8,9.59999999776483,1
1978,12,9,9.59999999776483,1.2
1978,12,10,16.8000000044703,0.7
1978,12,11,4.80000000447035,0.8
1978,12,13,9.99840000271797,0.47
1978,12,14,8.63999999687076,1.5
1978,12,15,2.40000000223517,1
1978,12,15,7.19999999552965,1.4
1978,12,15,16.8000000044703,0.6
1978,12,16,0,1.5
1978,12,16,12.9600000008941,0.6
1978,12,18,0,1
1978,12,18,4.80000000447035,0.8
1978,12,18,9.59999999776483,1.4
1978,12,18,12,0.5
1978,12,19,4.80000000447035,0.8
1978,12,19,9.59999999776483,1.3
1978,12,19,12.9600000008941,0.63
1978,12,20,0,0.7
1978,12,20,2.40000000223517,0.9
1978,12,20,2.40000000223517,1.2
1978,12,21,0,1
1978,12,21,1.19999999552965,0.8
1978,12,21,4.80000000447035,1.4
1978,12,21,13.9200000017881,0.56
1978,12,23,2.40000000223517,0.8
1978,12,23,2.40000000223517,0.9
1979,12,23,4.80000000447035,0.9
1979,12,23,4.80000000447035,0.6
1979,12,23,7.19999999552965,0.9
1979,12,24,0,1.3
1979,12,24,2.40000000223517,0.9
1979,12,25,2.40000000223517,0.9
1979,12,25,9.59999999776483,1.2
1979,12,27,0,0.9
1979,12,27,19.1999999955297,0.5
1979,12,28,19.1999999955297,0.6
1979,12,28,21.5999999977648,0.8
1979,12,29,4.80000000447035,0.6
1979,12,30,2.40000000223517,1.1
1979,12,30,2.40000000223517,0.9
1979,12,30,2.40000000223517,0.8
1979,12,30,12,0.3
1979,12,30,13.6799999959767,0.6
1979,12,30,14.4000000022352,0.6
1979,12,30,16.8000000044703,0.6
1979,12,31,2.40000000223517,0.9
1979,12,31,12,0.6
1979,12,31,21.5999999977648,0.6
1979,12,31,23.8319999948144,0.7
1979,1,1,4.80000000447035,0.8
1979,1,1,19.1999999955297,0.5
1979,1,2,12,0.75
1979,1,2,16.8000000044703,0.6
1979,1,2,19.1999999955297,0.7
1979,1,3,4.80000000447035,1.1
1979,1,4,2.40000000223517,0.8
1979,1,4,9.59999999776483,0.9
1979,1,4,12,0.76
1979,1,4,16.8000000044703,0.6
1979,1,5,2.40000000223517,0.8
1979,1,5,14.4000000022352,0.77
1979,1,5,16.8000000044703,0.6
1979,1,6,3.11999999731779,1
1979,1,6,4.80000000447035,1.1
1979,1,6,12,0.5
1979,1,6,16.8000000044703,0.7
1979,1,7,0,0.8
1979,1,7,2.63999999687076,0.9
1979,1,7,16.8000000044703,0.7
1979,1,8,4.80000000447035,1.2
1979,1,8,4.80000000447035,1.3
1979,1,8,16.8000000044703,0.6
1979,1,9,2.63999999687076,0.9
1979,1,10,1.92000000178814,1
1979,1,13,16.8000000044703,0.7
1979,1,14,1.19999999552965,0.9
1979,1,14,2.40000000223517,0.8
1979,1,15,0.719999995082617,0.9
1979,1,16,0,0.8
1979,1,16,0,0.8
1979,1,16,0,0.8
1979,1,16,0.239999994635582,1
1979,1,16,21.5040000043809,0.8
1979,1,17,0.239999994635582,0.9
1979,1,17,2.40000000223517,0.8
1979,1,17,12,0.4
1979,1,17,16.8000000044703,0.8
1979,1,17,22.6560000032187,0.7
1979,1,18,0.480000000447035,1
1979,1,18,16.8000000044703,0.6
1979,1,19,2.40000000223517,1.2
1979,1,19,16.8000000044703,0.7
1979,1,20,16.8000000044703,0.6
1979,1,20,20.0663999989629,0.7
1979,1,21,12,0.77
1979,1,22,1.67999999597669,0.9
1979,1,22,4.80000000447035,1.1
1979,1,23,22.9200000017881,0.7
1979,1,24,2.40000000223517,1.3
1979,1,24,4.80000000447035,1.2
1979,1,24,12,0.65
1979,1,24,14.4000000022352,0.9
1979,1,25,0.719999995082617,0.9
1979,1,25,12,0.75
1979,1,25,16.8000000044703,0.7
1979,1,25,19.1999999955297,0.8
1979,1,26,4.80000000447035,0.6
1979,1,26,12,0.71
1979,1,27,2.40000000223517,0.8
1979,1,27,19.007999997586,0.7
1979,1,27,21.8400000035763,0.8
1979,1,28,2.40000000223517,0.8
1979,1,29,2.40000000223517,0.9
1979,1,29,3.11999999731779,1.1
1979,1,30,0,0.9
1979,1,30,0,0.9
1979,1,30,7.19999999552965,0.9
1979,1,30,16.8000000044703,0.7
1979,1,31,2.40000000223517,0.8
1979,1,31,4.80000000447035,1.1
1979,1,31,4.80000000447035,1.4
1979,2,1,12,0.8
1979,2,1,12,0.73
1979,2,1,16.8000000044703,0.7
1979,2,1,20.4959999956191,0.7
1979,2,2,0.480000000447035,0.9
1979,2,2,4.80000000447035,1.3
1979,2,3,0,0.7
1979,2,3,2.40000000223517,1
1979,2,3,2.40000000223517,0.9
1979,2,3,19.1999999955297,0.6
1979,2,4,0,0.8
1979,2,4,2.40000000223517,0.6
1979,2,4,2.40000000223517,0.8
1979,2,4,2.40000000223517,1
1979,2,4,18.3359999991953,0.6
1979,2,5,16.8000000044703,0.7
1979,2,6,19.1999999955297,0.7
1979,2,9,0,1
1979,2,9,19.1999999955297,0.7
1979,2,10,0,1
1979,2,10,0.480000000447035,0.9
1979,2,10,19.1999999955297,0.3
1979,2,11,2.40000000223517,0.9
1979,2,13,1.19999999552965,1
1979,2,13,2.40000000223517,0.8
1979,2,13,22.8239999972284,0.6
1979,2,14,0,1
1979,2,15,0.239999994635582,0.9
1979,2,15,4.80000000447035,0.6
1979,2,15,9.59999999776483,0.7
1979,2,16,0.480000000447035,0.9
1979,2,17,4.80000000447035,1
1979,2,18,2.40000000223517,1
1979,2,18,2.40000000223517,0.9
1979,2,18,2.40000000223517,0.8
1979,2,18,2.40000000223517,1.1
1979,2,18,2.40000000223517,0.9
1979,2,18,12,0.67
1979,2,19,0,0.8
1979,2,20,16.8000000044703,0.6
1979,2,21,9.59999999776483,0.63
1979,2,21,19.1999999955297,0.6
1979,2,22,4.80000000447035,1
1979,2,22,16.8000000044703,0.7
1979,2,22,19.1999999955297,0.6
1979,2,23,16.8000000044703,0.7
1979,2,23,19.512000001967,0.6
1979,2,24,16.8000000044703,0.6
1979,2,24,21.5999999977648,1.3
1979,2,25,7.19999999552965,0.5
1979,2,25,22.5,0.6
1979,2,26,7.19999999552965,0.4
1979,2,26,16.8000000044703,0.6
1979,2,26,19.1999999955297,0.7
1979,2,27,9.59999999776483,0.75
1979,2,27,16.8000000044703,0.6
1979,2,28,0.480000000447035,1
1979,2,28,2.40000000223517,1
1979,2,28,4.80000000447035,1.3
1979,2,28,4.80000000447035,1
1979,2,28,19.1999999955297,0.8
1979,3,1,0.480000000447035,1
1979,3,1,2.40000000223517,0.9
1979,3,1,2.40000000223517,1
1979,3,2,19.1999999955297,0.6
1979,3,3,7.19999999552965,0.5
1979,3,3,19.1999999955297,0.6
1979,3,3,21.5999999977648,0.5
1979,3,4,2.40000000223517,0.7
1979,3,4,21.5999999977648,0.6
1979,3,5,2.40000000223517,0.9
1979,3,7,19.9200000017881,0.9
1979,3,8,0.480000000447035,1
1979,3,8,19.1999999955297,0.5
1979,3,9,4.80000000447035,1.1
1979,3,9,19.1999999955297,0.5
1979,3,10,19.1999999955297,0.6
1979,3,11,4.80000000447035,0.3
1979,3,13,0,0.8
1979,3,13,2.40000000223517,0.9
1979,3,13,7.19999999552965,0.9
1979,3,14,7.19999999552965,0.2
1979,3,14,19.1999999955297,0.6
1979,3,15,2.40000000223517,0.9
1979,3,15,2.40000000223517,1
1979,3,16,0,0.8
1979,3,16,2.40000000223517,0.8
1979,3,16,4.80000000447035,1
1979,3,16,4.80000000447035,0.7
1979,3,17,4.80000000447035,1.2
1979,3,17,19.1999999955297,0.6
1979,3,17,19.1999999955297,0.5
